tpm_bulk	tpm_pseudobulk	status
0	12.386173877108888	Correct vs Correct
0	10.824056360512307	Correct vs Decoy
0	623.0868207364438	Correct vs Decoy
51.44478620629901	155.39018136736604	Correct vs Correct
51.44478620629901	336.24407339268873	Correct vs Decoy
51.44478620629901	1086.9456398462828	Correct vs Decoy
7148.1176623489155	4183.148723041774	Correct vs Correct
7148.1176623489155	1631.988368678533	Correct vs Decoy
7148.1176623489155	2912.823622570522	Correct vs Decoy
0	2205.864965932392	Correct vs Correct
0	1354.7528606060566	Correct vs Decoy
0	1522.6773568723804	Correct vs Decoy
0	83.32516971873251	Correct vs Correct
0	75.0700683067789	Correct vs Decoy
0	679.3410249039268	Correct vs Decoy
3078.564311397999	845.074863160929	Correct vs Correct
3078.564311397999	217.52861653545702	Correct vs Decoy
3078.564311397999	723.2002349328118	Correct vs Decoy
454.88021487674916	413.2478011726328	Correct vs Correct
454.88021487674916	25.838070021868088	Correct vs Decoy
454.88021487674916	814.7324993409201	Correct vs Decoy
8363.839189013559	11616.542073017623	Correct vs Correct
8363.839189013559	8092.902526579168	Correct vs Decoy
8363.839189013559	10990.545956586056	Correct vs Decoy
0	1506.0461418757397	Correct vs Correct
0	392.1101707372684	Correct vs Decoy
0	935.345326920354	Correct vs Decoy
760.841311787896	468.4225757161179	Correct vs Correct
760.841311787896	221.71857383630046	Correct vs Decoy
760.841311787896	1126.9910055248301	Correct vs Decoy
438.63449291686527	828.1846260557807	Correct vs Correct
438.63449291686527	430.5181126616669	Correct vs Decoy
438.63449291686527	281.2710208374153	Correct vs Decoy
30124.983754278044	34349.67520074047	Correct vs Correct
30124.983754278044	24118.790876088646	Correct vs Decoy
30124.983754278044	38186.59328830136	Correct vs Decoy
181.41056188537019	469.54859152312775	Correct vs Correct
181.41056188537019	17.108992311777516	Correct vs Decoy
181.41056188537019	90.57880332052358	Correct vs Decoy
251.80869037820042	503.8920736369297	Correct vs Correct
251.80869037820042	532.8229034239284	Correct vs Decoy
251.80869037820042	299.8635120453123	Correct vs Decoy
1042.433825759217	1640.0420229099177	Correct vs Correct
1042.433825759217	925.9805634864076	Correct vs Decoy
1042.433825759217	2777.9088786773204	Correct vs Decoy
649.8288783953559	632.2578756360582	Correct vs Correct
649.8288783953559	45.74036720087459	Correct vs Decoy
649.8288783953559	318.4560032532092	Correct vs Decoy
0	758.9346539246718	Correct vs Correct
0	191.3413834051853	Correct vs Decoy
0	770.3965587682426	Correct vs Decoy
0	296.1421572436034	Correct vs Correct
0	95.67069170259265	Correct vs Decoy
0	295.09620660739	Correct vs Decoy
1589.3731317419747	1837.09478913665	Correct vs Correct
1589.3731317419747	961.5952005435772	Correct vs Decoy
1589.3731317419747	459.09151367191686	Correct vs Decoy
287.00775462461553	279.2519201384549	Correct vs Correct
287.00775462461553	293.29701105904314	Correct vs Decoy
287.00775462461553	613.0754793168069	Correct vs Decoy
32.49144391976779	138.49994426221755	Correct vs Correct
32.49144391976779	45.74036720087459	Correct vs Decoy
32.49144391976779	596.8666408278712	Correct vs Decoy
1700.3855651345148	467.85956781261297	Correct vs Correct
1700.3855651345148	40.502920574820244	Correct vs Decoy
1700.3855651345148	424.7669145188764	Correct vs Decoy
2328.5534809166916	3774.404985097181	Correct vs Correct
2328.5534809166916	4746.174132530445	Correct vs Decoy
2328.5534809166916	2350.281580895691	Correct vs Decoy
414.2659099770394	380.59334276934584	Correct vs Correct
414.2659099770394	924.583911052793	Correct vs Decoy
414.2659099770394	204.5174032868664	Correct vs Decoy
7724.840791924793	10524.869748121524	Correct vs Correct
7724.840791924793	34456.463026594705	Correct vs Decoy
7724.840791924793	21669.310137531993	Correct vs Decoy
0	13.512189684118784	Correct vs Correct
0	10.824056360512307	Correct vs Decoy
0	350.8736802310808	Correct vs Decoy
224.73248711172727	341.74579742750433	Correct vs Correct
224.73248711172727	58.65940221180863	Correct vs Decoy
224.73248711172727	606.8779822475079	Correct vs Decoy
1085.755750985574	775.8248910298203	Correct vs Correct
1085.755750985574	131.98365497656943	Correct vs Decoy
1085.755750985574	180.6808760972549	Correct vs Decoy
3731.1008101200023	626.0647886975038	Correct vs Correct
3731.1008101200023	89.38575575132744	Correct vs Decoy
3731.1008101200023	582.5647245141042	Correct vs Decoy
1275.2891738508863	1651.8651888835213	Correct vs Correct
1275.2891738508863	1310.0599827303927	Correct vs Decoy
1275.2891738508863	1448.3073920407928	Correct vs Decoy
1023.4804834726857	341.18278952399936	Correct vs Correct
1023.4804834726857	13.61736122774129	Correct vs Decoy
1023.4804834726857	22.883066102027012	Correct vs Decoy
6073.192392669929	17321.501159233274	Correct vs Correct
6073.192392669929	31226.00594764439	Correct vs Decoy
6073.192392669929	15945.206498218695	Correct vs Decoy
0	67.56094842059393	Correct vs Correct
0	356.14637057169523	Correct vs Decoy
0	428.58075886921415	Correct vs Decoy
0	25.335355657722722	Correct vs Correct
0	26.536396238675334	Correct vs Decoy
0	537.7520533976347	Correct vs Decoy
1037.018585105922	1109.1255699047504	Correct vs Correct
1037.018585105922	1408.8731424086182	Correct vs Decoy
1037.018585105922	2793.640986622464	Correct vs Decoy
0	16112.160182504644	Correct vs Correct
0	27719.0116868384	Correct vs Decoy
0	17276.71490703039	Correct vs Decoy
338.45254083091453	456.036401839009	Correct vs Correct
338.45254083091453	6.983262168072456	Correct vs Decoy
338.45254083091453	11.441533051013506	Correct vs Decoy
29.783823593120484	127.23978619211856	Correct vs Correct
29.783823593120484	22.34643893783186	Correct vs Decoy
29.783823593120484	312.73523672770244	Correct vs Decoy
287.00775462461553	586.0912275486525	Correct vs Correct
287.00775462461553	104.74893252108683	Correct vs Decoy
287.00775462461553	100.11341419636815	Correct vs Decoy
0	55.737782446989996	Correct vs Correct
0	411.3141416994676	Correct vs Decoy
0	41.952287853716186	Correct vs Decoy
1819.5208595069967	2172.084491722095	Correct vs Correct
1819.5208595069967	727.3067548047463	Correct vs Decoy
1819.5208595069967	1046.4235436239435	Correct vs Decoy
0	36.032505824316765	Correct vs Correct
0	59.7068915370195	Correct vs Decoy
0	604.971060072339	Correct vs Decoy
416.9735303036867	477.993710075702	Correct vs Correct
416.9735303036867	509.42897516088567	Correct vs Decoy
416.9735303036867	227.40046938889338	Correct vs Decoy
254.51631070484774	412.6847932691279	Correct vs Correct
254.51631070484774	1049.9334669696937	Correct vs Decoy
254.51631070484774	216.4356668816721	Correct vs Decoy
0	843.3858394504141	Correct vs Correct
