tpm_bulk	tpm_pseudobulk	status
6564.8319444324825	3209.059081682698	Correct vs Correct
6564.8319444324825	126.58527203961077	Correct vs Decoy
6564.8319444324825	1885.5760882121688	Correct vs Decoy
685.4822966894117	492.218360462956	Correct vs Correct
685.4822966894117	1811.098483826235	Correct vs Decoy
685.4822966894117	1580.5859279761346	Correct vs Decoy
984.4479595678655	2552.711583149681	Correct vs Correct
984.4479595678655	102.90026367414832	Correct vs Decoy
984.4479595678655	48.02420254459095	Correct vs Decoy
1332.0423123431503	449.63886665015417	Correct vs Correct
1332.0423123431503	2630.1606523785763	Correct vs Decoy
1332.0423123431503	78.61379586160128	Correct vs Decoy
1158.1830031587272	3557.6626087936183	Correct vs Correct
1158.1830031587272	621.6791220755309	Correct vs Decoy
1158.1830031587272	3070.722221817965	Correct vs Decoy
13.807124613125543	89.67198766031127	Correct vs Correct
13.807124613125543	3204.8646075721663	Correct vs Decoy
13.807124613125543	183.28224135688822	Correct vs Decoy
4028.2285006503544	5325.560545842503	Correct vs Correct
4028.2285006503544	2002.6664688907645	Correct vs Decoy
4028.2285006503544	7982.047993819639	Correct vs Decoy
2430.330011009139	1671.7357555275873	Correct vs Correct
2430.330011009139	4553.815273458611	Correct vs Decoy
2430.330011009139	1049.0552700151998	Correct vs Decoy
63.26424249835474	24.071783572747492	Correct vs Correct
63.26424249835474	1335.459962712894	Correct vs Decoy
63.26424249835474	2733.0695248386264	Correct vs Decoy
978.925110187716	3511.172828305795	Correct vs Correct
978.925110187716	1885.707157563462	Correct vs Decoy
978.925110187716	1955.6184757715073	Correct vs Decoy
1574.9372422676984	749.1800562502096	Correct vs Correct
1574.9372422676984	2374.638956925869	Correct vs Decoy
1574.9372422676984	1185.3224249822283	Correct vs Decoy
272.3455267731801	741.2639307821634	Correct vs Correct
272.3455267731801	114.26715326606005	Correct vs Decoy
272.3455267731801	2968.8379642676714	Correct vs Decoy
1427.656647324028	6409.342068835363	Correct vs Correct
1427.656647324028	1741.8262656237373	Correct vs Decoy
1427.656647324028	8503.323356882762	Correct vs Decoy
1062.4582114227967	951.4785903792864	Correct vs Correct
1062.4582114227967	1620.9782815413073	Correct vs Decoy
1062.4582114227967	2768.990412539389	Correct vs Decoy
1977.180192043204	2335.51426877573	Correct vs Correct
1977.180192043204	182.76761949100182	Correct vs Decoy
1977.180192043204	2189.052574216101	Correct vs Decoy
1127.3516945464332	4540.930653814779	Correct vs Correct
1127.3516945464332	1265.3142887838585	Correct vs Decoy
1127.3516945464332	2082.3658964113456	Correct vs Decoy
649.6251964202082	2487.2951331351915	Correct vs Correct
649.6251964202082	153.45300949080837	Correct vs Decoy
649.6251964202082	423.7072047288594	Correct vs Decoy
4247.7617757201915	3146.6047473261688	Correct vs Correct
4247.7617757201915	831.5777122503846	Correct vs Decoy
4247.7617757201915	2211.848872892331	Correct vs Decoy
2247.5651056004413	2707.292859582796	Correct vs Correct
2247.5651056004413	315.5807505122863	Correct vs Decoy
2247.5651056004413	1633.7347384631414	Correct vs Decoy
798.3969598825927	5078.57302114171	Correct vs Correct
798.3969598825927	1163.9754767852303	Correct vs Decoy
798.3969598825927	3487.1467689963865	Correct vs Decoy
194.6804516964126	1667.0169509310326	Correct vs Correct
194.6804516964126	58.03096265344411	Correct vs Decoy
194.6804516964126	1610.9384397869114	Correct vs Decoy
53.84778436333733	720.3159664516808	Correct vs Correct
53.84778436333733	985.928107761607	Correct vs Decoy
53.84778436333733	1064.131222206411	Correct vs Decoy
12030.14735938039	14378.388709926307	Correct vs Correct
12030.14735938039	14945.665041323098	Correct vs Decoy
12030.14735938039	4340.4152679541685	Correct vs Decoy
2200.8556047295287	2042.9777844412715	Correct vs Correct
2200.8556047295287	594.0695455141235	Correct vs Decoy
2200.8556047295287	192.4007608273802	Correct vs Decoy
253.59545190668308	116.5000823291749	Correct vs Correct
253.59545190668308	1285.553334830931	Correct vs Decoy
253.59545190668308	2103.8369702578634	Correct vs Decoy
134.10859783484895	124.10750095445542	Correct vs Correct
134.10859783484895	0.5982573469427227	Correct vs Decoy
134.10859783484895	2045.1927320366378	Correct vs Decoy
246.45716841425758	1911.7773762661448	Correct vs Correct
246.45716841425758	1839.9404705223437	Correct vs Decoy
246.45716841425758	208.81409587426572	Correct vs Decoy
1065.909993157454	267.5459303963386	Correct vs Correct
1065.909993157454	0.5982573469427227	Correct vs Decoy
1065.909993157454	1936.165634234458	Correct vs Decoy
482.6694483795963	1449.0405192872463	Correct vs Correct
482.6694483795963	888.8608532201504	Correct vs Decoy
482.6694483795963	848.0223107557514	Correct vs Decoy
183.3171891839613	173.41239384178047	Correct vs Correct
183.3171891839613	175.72613051748587	Correct vs Decoy
