UMAP_1	UMAP_2	Clta_logcounts	Clta_204_logcounts	Clta_206_logcounts
-1.5462052254716596	-1.5138371472041738	0	0	0
0.4182301135023393	-2.190955567805065	0	0	0
-1.5135096936265668	1.5046270604450571	0	0	0
-2.573495569709941	-0.13969700380970362	0	0	0
-2.982243242744609	-1.8088275675456655	1.0023019774265205	0.17043686949994657	0.17043686949994657
-2.2577284007112226	-2.159670043436779	0.746554916306529	0	0
-2.000906172279521	-3.5024518255870474	1.1541902877162014	1.1541902877162014	0
4.054624256606893	3.293811869176136	0	0	0
5.213804897781209	-0.05114388063360574	0.6933913270487002	0.16789233420828098	0.16789233420828098
-1.011488433067008	-1.4582787041347158	0	0	0
6.016997036453084	0.4616099114734995	1.2234615724990843	0	0.7377140831660177
1.3712856144865313	-2.717090058771862	1.119154639091022	0	0.6654821556964836
5.955319580550984	0.4663934822399485	0.36055414261126095	0	0.19151146014448944
-0.684772345308467	-2.808514523951305	0	0	0
0.2139928908308305	-1.3401941542308462	0	0	0
-1.2116271584073743	-0.8256064538638723	0	0	0
0.4065765709837236	-2.429401326624645	0	0	0
0.2299615712126054	2.6653714890797007	0	0	0
-0.19127553987900836	-1.968103456942333	0	0	0
-1.0324038742820463	3.5741847272236216	0	0	0
-2.6317178635637006	-2.2359775786082876	0.6407904724884447	0.6407904724884447	0
-1.4459233908693037	3.2024622674305308	0	0	0
-1.5511947302858076	-3.1444293741862905	1.277322993714463	1.277322993714463	0
-3.129677596573039	-1.9988283400218618	0.48981371744563673	0.48981371744563673	0
-1.890703442577525	0.45415816858600255	0	0	0
-3.406373086456462	-1.8205534701030386	0	0	0
-1.87788212585847	-2.78345696970631	0	0	0
-1.7807959346811018	-0.8429140333812368	0	0	0
-3.3944752841035566	-2.049807477442516	0	0	0
-2.3931115298310957	-2.4620298628490103	0	0	0
5.600014385696248	1.1781016106922495	0	0	0
-2.6962543158570966	-3.269329715220226	1.2317062078842356	0.7434915527678687	0.4191196814554425
0.29160386037428754	1.770411562474476	0	0	0
5.445453819747762	0.159446414859997	0	0	0
-2.1771097807923994	-1.8192776922862661	0.6361142715171197	0.6361142715171197	0
-0.05665582704941852	-2.8118671660106314	0	0	0
5.706386265273885	0.06910636305998442	0	0	0
3.9051176876982012	2.8992582078297007	0	0	0
4.5370036930998126	2.617743563206898	0	0	0
5.925284561630086	0.11968236074041007	0	0	0
5.833211597915486	0.3581936176140177	0.3233895431302708	0	0.17073709989696614
4.594494995590047	2.935739349873768	0	0	0
4.323722061630086	2.5191870446522104	0	0	0
5.035567936416463	2.289109062703358	0	0	0
4.172449764724568	3.269827198537098	0	0	0
5.485479530807332	0.22211008921455022	0	0	0
-0.35462796974579913	-3.126565623728527	0	0	0
4.227744755264119	3.249835800679432	1.0588034896660456	0	0.6244299199935913
3.4730674595793047	2.698622774632679	0	0	0
5.119486507888631	2.159139465840565	0.6313081210982966	0	0.3499137364457156
3.911072430129842	3.08822853520702	0	0	0
5.088923153396443	2.237503599675404	0	0	0
0.024133858199910097	2.34163052991222	0	0	0
0.515297588821248	-2.544125724283947	1.3440714868052246	1.3440714868052246	0
6.278098759170369	0.08287650749276755	1.017946115329195	0	0.5969513473403286
-1.8614842920343122	3.151935648473011	1.1082831542477836	1.1082831542477836	0
-2.1575368075410566	-3.1555277590434683	1.2679983487288364	0.7690404781901069	0
-0.30891990948121173	3.293179583104359	1.0865831817543363	1.0865831817543363	0
-1.6433692603151044	-2.916765141932262	0	0	0
-1.8338075904885969	0.5229961390812266	1.9483411792949876	1.9483411792949876	0
-1.528837981704875	3.443988155873524	0	0	0
-1.0428203298489294	-2.8778940920512808	0.7277547986071454	0.7277547986071454	0
5.9200813145597735	0.4446971233208048	0	0	0
-1.7990709571878156	2.7554383988697397	0	0	0
5.213515934463338	-0.010191511062873623	0.3314994988447597	0	0.17525028570597329
6.25566690873702	0.1201712976415026	1.2305211990377027	0	0.534897441277541
5.606222328658895	0.2878293211777079	0.7243204554905853	0.1768645785987816	0.1768645785987816
4.174523052688436	2.625075411351429	0	0	0
5.098888096328572	2.198000025304066	0	0	0
-2.4066210417787275	-2.780560422388805	0.703149882549721	0	0
-0.7449498205224715	-3.113250899760021	0	0	0
-3.448154750351115	-1.7041949515025747	0.5622310752214921	0.3083322637119179	0
6.3617884488066	-0.05348494991470697	0	0	0
-0.6494008927385054	-3.440967011896862	0	0	0
-1.33844542789857	3.0629163499195444	0	0	0
-0.6718921093980513	-2.7944258932750357	0.770827702490196	0.770827702490196	0
-2.901087942604228	-1.3357828144710195	1.2457123476760923	0	0.7533290364704476
-3.006374660019084	-2.6608170752208364	1.2530480243493674	1.2530480243493674	0
0.19671672296126264	3.1673763509113657	1.310691813340497	0	0
-1.7370948820153913	-3.421340394465221	0.9381096818438196	0	0.543998683803482
-0.3671054272691451	-2.7828945402782095	0	0	0
-2.8738141684571943	-1.695304203478588	0	0	0
-2.649847331527873	-2.392559218851818	0	0	0
0.34851234864790814	3.0064726586658823	1.7210413375515086	0	1.103243421005149
5.606023964401082	0.3169258649666178	0	0	0
-0.6253863005677901	-1.788528490511669	0.8038671841544635	0.16902158240738677	0.16902158240738677
5.8980194897611895	0.621134173424946	0.77202391724901	0	0.4370485834736917
-0.80224134314458	-3.48257224604298	1.0206030445433842	0	0.5987305040115176
4.213907894607381	3.3014863248188364	0.9358787108021002	0	0
5.483049091811971	0.24316648796390172	0.5391926364392505	0.1251641450267429	0.1251641450267429
-2.0342022805253706	-3.019576240031017	0.8009495105295299	0.8009495105295299	0
-3.049261632446452	-1.671666312662853	0	0	0
-3.376900973800822	-1.9966563467662466	0	0	0
4.62123030137618	2.5808697457630503	0.49534401390010374	0	0.2688277129705235
5.586048302169637	0.27613730386088964	0	0	0
3.7561623425443926	2.860130381139027	0	0	0
0.8611811966856279	-2.8851398710887564	0	0	0
0.04965966653426068	-1.4134719853084219	0	0	0
-3.259344640258952	-1.9853407625835073	1.0559352541064664	0.6224925872533531	0
6.33617227983077	0.042806696446644046	0	0	0
-2.6898639826814374	-3.371884751765026	0.9508095066817386	0.9508095066817386	0
-1.6275929837266645	-1.194543886629833	0	0	0
-3.4120903639833173	-1.6784555201213491	0	0	0
-2.886800351623698	-1.6317871098201406	0	0	0
-0.7159576444665633	-3.448924947230114	0	0	0
6.3631426663358965	-0.015120017973674557	0	0	0
-0.8869260056654654	-1.6085958962123525	0	0	0
-0.1896766452829085	-1.1629591469447744	0	0	0
-1.6788693695108137	3.1823933835346567	1.4874632335461593	1.4874632335461593	0
-1.686681273464366	-0.6852785830180776	0.8211614440287217	0.8211614440287217	0
5.3990642399748126	-0.1426413093488348	0	0	0
4.280460056777791	3.3519902940113413	0	0	0
-2.529275837425395	0.2016982252914774	0	0	0
0.2804318041761674	1.676358770879017	0	0	0
0.7109727234800615	-2.8270890001933706	0	0	0
-0.18792420912186725	-1.6655202393214834	0	0	0
-1.941621127609416	-2.300081420389904	0.6321040158458567	0	0.35039744167890136
0.14700013112624066	2.7524946446735727	0	0	0
-1.1317519574205122	-1.1438913826625479	0	0	0
-1.1195882065931997	-3.088289428202404	0	0	0
-1.2766672401468	-0.9482426528613699	0.8748547037239778	0.22251361655251278	0.22251361655251278
-2.7002221970597944	-3.1575116400401724	0.9797505932695376	0.9797505932695376	0
-3.3494198946992597	-2.014176536051525	0.9671944640581184	0.9671944640581184	0
-2.7771479516069135	-2.3469912295024526	0.7347242467968245	0.7347242467968245	0
0.032278952117756776	2.723020147832142	0	0	0
-1.0780463992397031	2.748159718068348	0	0	0
-3.348718705658122	-2.740903306452526	0	0	0
-3.3992503314058027	-2.940553832499279	0.4944943264034441	0.4944943264034441	0
-1.7114481954614362	3.168945621999012	1.1402385181658643	1.1402385181658643	0
-2.066870275024577	-3.291682649103893	0	0	0
-1.8221344976464948	-3.5672990564983023	0	0	0
-2.381936135772868	-0.8053138737361563	0	0	0
-2.518114033226176	0.09957400366853354	0	0	0
-3.4060295252839765	-2.695676732508434	1.1194777788650796	0.6657034370293634	0
-1.7380511789361677	3.1520579572040903	0	0	0
-1.9549040226976118	-3.4309703592937124	0	0	0
-1.3541028230230054	3.250375818761097	0	0	0
-2.020409765724345	-1.8806655888240469	0	0	0
-1.0125128022174081	-2.6865362410228384	0	0	0
-0.5876992671529494	-3.4140099768321646	0	0	0
0.22716980886061566	-2.9477342848460806	0	0	0
-1.8548989920655927	-3.3415302519481314	0.7502086935749785	0.7502086935749785	0
-1.910788002494975	1.7924957986194956	0	0	0
-2.294880691055461	-0.12731428786922816	0	0	0
-0.17027712154786212	-1.7075323347728384	0	0	0
-0.8850238947908126	-2.8038439039867056	0.921856359172834	0.23745395239533545	0.23745395239533545
-2.657126966003581	-0.37043361708332423	0	0	0
3.9583031506498614	3.1219487901050913	0.37910105319899357	0	0.20196704681531863
-2.5926700263063154	-1.8308893923442495	0	0	0
4.627402004714803	2.2128163094837534	0	0	0
-1.3564470140973768	-0.9899701361339224	0	0	0
-0.15358627128998859	-1.1706666235606802	0	0	0
-1.5571720032731733	-3.2523204569499624	0	0	0
-0.6328705875913344	-3.4121762995402944	1.0599553463459226	1.0599553463459226	0
4.584399876113729	2.620786022694813	0.8306201002334606	0	0.25654260585117566
-0.5832480220834456	-3.224621224848522	1.1335606475951943	1.1335606475951943	0
-2.076230946067973	-1.8608674292247427	1.029745687320884	1.029745687320884	0
-0.2956652073899947	-2.330035615412487	0	0	0
-1.1557946978847227	2.518086981328236	0	0	0
-1.1275405465404233	3.3846681828815806	0	0	0
-2.608909192566081	-3.313066411463512	1.1127327054130265	0	0
-1.523074927810832	2.7276368851978647	0	0	0
0.4895849795301713	1.6775252337772715	0	0	0
4.598260578628377	2.162461113484608	0	0	0
6.07429951142867	0.08971205011199591	0	0	0
-0.32600653458039386	2.6969803090412485	0	0	0
-1.1065034820477209	2.2904794926960337	0	0	0
-0.4938932685891829	3.2970541234333384	0	0	0
-2.967730584625407	-0.11776653274704339	0	0	0
-1.745231750492259	3.200831484349476	0	0	0
0.32178812932570355	2.8871916051227915	0	0	0
-0.37764424372117145	2.6650288815815317	0	0	0
0.06852274846632855	-1.305601883379711	0	0	0
-2.047057214264079	-3.5380279307048452	0.5250026674740798	0.12139641861459784	0.12139641861459784
0.7560867638548173	-2.970987248865856	0.9638707879389719	0	0.560977168296381
1.482416090484456	-2.7052392248790396	0	0	0
-0.1909227995912276	2.9389281983692515	1.7048697142283729	0	0.6461614853143676
-3.3917091517488203	-2.5114456896464956	0.6895647583109348	0	0
-2.629463735107585	-2.179439235178722	0	0	0
-0.3149176864663802	3.5494788403828013	0.9517302817854641	0	0.5529627954964516
3.9147412152250567	3.0307985062916147	0	0	0
3.429742035384969	3.145993542226063	1.3663690734523353	0	0.8392375514339221
-0.4095313577691756	3.3567655797321665	1.1566083039045738	1.1566083039045738	0
-1.8079893021623334	2.2279082055408823	0	0	0
0.3230699868162431	-1.6069593910853994	0	0	0
-0.5275473623315535	-3.2645982985179556	0.6255982092861969	0.6255982092861969	0
-0.32082510281006915	2.714984964879261	0	0	0
-3.3741169600526533	-2.4919616465251577	1.5132287649793346	0.9408126254920862	0.5476595779247572
-2.2626220612565717	-2.676152635065807	0.6405857068419105	0	0
-0.6743489532510482	-2.672950435129894	0	0	0
-1.6943370132486066	1.8624189610798227	0	0	0
3.247765717025594	3.1499684567768442	0	0	0
-2.4667940764466962	-0.8600095991771353	0	0	0
0.2692074150999345	-2.4292313341777456	0	0	0
-0.691839280609294	-3.3715647940318716	0	0	0
-0.8204528121988021	-3.1073812727611196	0	0	0
-1.687174323085948	-3.407836604563488	1.2773229937144663	0.5574472204201123	0.5574472204201123
3.6359655232389727	3.0333731885273325	0	0	0
-0.12808656979004962	-1.6342046742122305	0	0	0
0.2078710169752397	1.8289414162952768	0	0	0
-2.274213138107463	-2.025780606714977	0	0	0
-2.718190494064494	-1.213036227671398	1.4881748475748704	1.4856373918875856	0
0.00663262319167035	-1.5540341620128286	0	0	0
-2.4349116711656293	-0.4337157492320669	0	0	0
-0.03552055645386798	1.9023440594990122	0	0	0
-2.606925073150798	-1.8713764433543814	0	0	0
6.093296226974324	0.03690120328407166	0	0	0
4.4324080319364825	2.821279120000111	1.0525147160638968	0	0.6201838400223644
-0.7577787964383803	-2.748866248575939	0	0	0
-0.36767828751008136	-1.2777522091548574	0	0	0
4.6173421711881915	2.171961378606068	0	0	0
-1.1782441167871198	-1.3104738478343618	0	0	0
-2.651808443550273	-1.3097098354976309	0	0	0
5.607711491103963	0.3462281043846476	0	0	0
5.967667278762654	0.07634134993146537	0	0	0
5.55347317170699	0.4025625403244364	0	0	0
-1.4979686169664106	-0.7987533096950186	0.6309109367790763	0.1262113331484818	0.1262113331484818
0.7949889273603715	-3.0187014822642935	0	0	0
-2.5711514382402143	-0.09095430716682794	1.248961361240614	0.35088249266344157	0.35088249266344157
-0.9886295460874878	-2.8553783182780874	0.7544702981998356	0.7544702981998356	0
-2.9168035416642866	-1.497630167452587	0	0	0
0.5638490290602006	-2.798919845072521	0	0	0
-0.9413013077120028	3.3874498124439585	1.7664702766624085	1.7664702766624085	0
-3.082631412033244	-3.0187463049571646	0	0	0
6.027519402023152	-0.24989028617550257	1.804439687290605	0	1.1672311152753365
0.8881631464918412	-2.2278286699931753	0	0	0
0.1489660115202226	1.411802958996998	0	0	0
-2.9705577521363935	-3.0271848921458853	0.5368932196525668	0	0.2932791402408949
-2.317565026764079	-3.3439738039653433	1.712912975924555	1.3327444693093038	0.4643582077054226
0.3725878567655839	2.1285579915363657	0	0	0
6.118987259383992	0.057218943091140964	0	0	0
-0.48693323421876056	2.8243602032978403	0	0	0
-2.832559528831645	-1.9544167999904287	0.8342909246791023	0	0
-0.9265090926329337	3.5275936837513315	0	0	0
-3.4259007601777753	-2.107523131815685	0.6209514878992305	0.6209514878992305	0
-1.4491202561895093	3.345214199574696	0	0	0
0.8495822520216264	-2.8913473372142446	0	0	0
-1.1081059305707655	-2.7915879969279898	0	0	0
-1.903158071521922	-1.8697610382716787	0	0	0
-0.35833049106995685	-2.979177880732311	1.0313768448697178	1.0313768448697178	0
-2.082439604286357	-1.036043811289562	0	0	0
4.7061015934904376	2.172450375111805	0.9296899964987207	0.23997638171024316	0.23997638171024316
-1.663302126411601	-0.9040336494128836	0.7986951813041935	0.7986951813041935	0
-1.3641702263395032	-1.0611459498088491	0	0	0
-0.17622578430573566	-1.5158197168986929	0	0	0
-1.4212288885156354	-0.7071096186320913	0	0	0
-0.04175466585557086	-1.652372289149059	0	0	0
0.28944700669844525	-1.6069479469936025	0	0	0
-2.8467749981919965	-1.3895260576884878	0	0	0
-2.4159663348237714	-0.697417843786968	0	0	0
0.7981426091154374	-1.9510522370021475	0	0	0
1.2193552823026934	-2.6809942011516226	0	0	0
-3.1585994391481123	-1.7855219130199087	0	0	0
-0.97965937208037	-2.846492219416393	0	0	0
-2.377370777610942	-2.7843686823527944	0	0	0
-3.418251338485881	-1.7204505686442984	0	0	0
-3.314395728592082	-2.6631805185954702	1.0435053333939253	1.039631514924119	0
5.589150604720906	0.0986949096639025	0	0	0
0.37177735280592816	-2.8716751818339956	0.9997431008523366	0.5847912397056759	0
5.670101341720418	0.1003704632837641	0	0	0
-3.083778682235881	-1.3176432137172354	0	0	0
-2.4939807086030683	-1.1849258427302969	0	0	0
-3.252046409134074	-2.8818980936687124	0	0	0
0.3334560961683549	-2.977016139475597	0	0	0
-3.0227223067323408	-1.8083795790355337	1.0302888087561117	1.0302888087561117	0
-1.60765290546815	-1.5078495030086172	0	0	0
-2.2419421105424604	-2.0208935026805532	0	0	0
-0.1764133601228438	-2.5594498400371206	0	0	0
-0.5596402912179671	-1.4913478378932608	1.5704675528362915	0.4792325306165315	0.4792325306165315
-2.8027939229051313	-2.3045264963786734	0.757915402930085	0.757915402930085	0
-2.998379292968913	-1.660340834109081	0	0	0
-2.502059164528056	-0.36879872128178004	0.8117553442533328	0.20297454150812705	0.20297454150812705
-2.018376055244609	-2.3271373991649282	0	0	0
0.10241883706648724	-2.7129487280528677	0	0	0
4.204364952560262	3.3348770852405893	1.021669864937857	0.17476873398497708	0.17476873398497708
5.377182182784871	1.550263595135914	0	0	0
0.3905838103254594	-1.6494721655528677	0	0	0
3.916676697250203	3.199512075932728	0	0	0
-0.5063739745656691	-1.1592119221370352	0	0	0
-1.3557848362962446	3.4644103761036265	0	0	0
-3.2330978541413984	-2.9122471098582876	0	0	0
-0.7476691036264144	2.8282297368366587	0	0	0
5.714524921890096	0.9256460781414377	0	0	0
-1.7247731118241987	-3.1756586317699087	0	0	0
1.2525741429289141	-2.6692849878947866	0	0	0
-1.818790259842082	-1.3894052986781729	0	0	0
-1.2899722783605299	3.2063275094349253	1.306195214753782	0	0
6.323330578323201	-0.016055166421426556	0	0	0
-1.9487594990770063	2.7142110581714975	0	0	0
-2.5205938248674116	-1.7993286137263906	0.8507738602690522	0.21498719073104977	0.21498719073104977
-2.9076707987825117	-1.6663247828166616	0.8094382687842276	0.17046541731945009	0.17046541731945009
0.1623733611067094	3.096491884740101	0	0	0
-1.8151160507241926	2.8000171895344126	0	0	0
-3.239268842224284	-2.280074525324596	0	0	0
-2.311139050010844	-3.448207545725597	0.9188466727178248	0.7380781778197092	0
-3.229627433303996	-2.740241218058361	1.3578744785294117	0.6050431825162704	0.6050431825162704
5.122566875930623	2.219959091695057	0.5721447955764811	0	0.3142511454096827
3.9466859669645586	3.213906597645985	0	0	0
-3.008153977874919	-1.7398095612208975	0	0	0
-1.7059846549073896	-3.5828212980907095	1.279034092332443	1.279034092332443	0
-1.6072073011438093	3.37540156796764	1.8601078096093648	1.8601078096093648	0
5.430552181716756	-0.1349191252868307	1.3517381720874797	0.39005004686138084	0.39005004686138084
-0.19363832760254962	-2.3126446489970816	0	0	0
-0.1725228457490645	-1.8080683235805166	0	0	0
0.3265616269071855	-1.2935709242503775	0	0	0
-2.2563378243486127	-2.4778696779887808	0.8311424703314427	0.13407200734350838	0.13407200734350838
-1.104825365428134	-2.5607012991588247	0	0	0
-0.6281411080400191	-1.4184744839351309	0	0	0
1.1963471741636553	-2.2891933207194937	0	0	0
1.0993162960966387	-2.437180924860729	1.219576500345064	0.3400001126025103	0.3400001126025103
-0.4202018408815108	2.8124745602924692	0	0	0
-2.07353300142686	-3.234419990031017	0.6699364240007247	0.6699364240007247	0
-2.588629308227702	-0.07359944626499536	0	0	0
-2.629627409462138	0.33245043114017125	1.554628816616483	0	0
5.401807960983113	1.4787251468021738	0	0	0
5.291763958450154	-0.04288547828604104	0	0	0
-1.8799248366395673	-3.3042175059001577	0.7137025199525141	0.7137025199525141	0
-1.6742849378625593	2.8381899113972056	0	0	0
-3.2632592349092207	-2.7847303633372915	1.7112975625873523	0.6495124661275762	0.36100359130607024
-0.12146759319703204	1.8398077006656992	0	0	0
-1.723208668712779	1.3663322444279062	0	0	0
-2.6011576085130415	-0.2922265414874685	0	0	0
-0.7660066365043364	2.5088835473377573	0	0	0
