UMAP_1	UMAP_2	Celf2_logcounts	Celf2_i12_A5_psi	Celf2_i12_A3_psi
-3.429384055618449	-1.9793693308513296	0	0	0
-2.0145857958833417	2.496003937276112	0	0	0
0.23642581414778607	2.2135225053150522	0	0	0
-1.034479091946288	3.2440059895832407	0	0	0
0.7639631600340165	-1.691023755518688	1.5416944398054964	0	0
-1.5962638287584028	-0.8767388348262442	1.8061376008610477	0.009251207792167569	0.6520250744449086
-2.6203057198564252	-1.2898226265590322	0	0	0
-1.8576654820481977	-0.808248150793804	1.8640101774424558	0.0010850694444444436	9.765624999999993e-4
-0.4600945739785872	-1.3067654852550161	0	0	0
0.6476795048673906	-1.4077365879695547	2.8308039099834694	0	0
5.538659748550252	1.272384595425831	0.5546387534383658	0.08333333333333333	0.25
-1.9202573328057966	-3.361241269556774	0.8971088707173331	0.18181818181818182	0.45454545454545464
4.439891037460164	2.564532589467274	1.2538687679837448	0	0
-1.5038314490358076	2.8283465619404184	1.6568150211126003	0.19047619047619047	0.47619047619047616
6.281775173660115	0.12769492373059865	1.0973207752028316	0.055975274725274735	0.12680288461538464
-3.109735789779826	-2.95677034899403	0.5837722694213134	0	0
-1.1160111232439718	-2.6589974646251333	0	0	0
-1.5028615622560224	2.596740078480946	0	0	0
3.92486160707076	3.2156337018329966	0.9012063819993167	1	0
-1.4990945487062177	-0.9241383557002676	1.5097508947919047	0	0.25
-0.43463915872971637	-3.3240584616344107	2.2329262606555225	0.0018939393939393925	0.0047348484848484815
4.2367884488066	3.3065918202717173	0	0	0
-1.108715514723464	-3.2158710245769155	0.9444153879225053	0	0
-1.596049907688304	-2.097689080683483	0.7974128256192039	0	0
-0.13048333216111285	1.917616438420521	0	0	0
-1.7515690951387128	2.437966656239735	0	0	0
5.137300190444783	-0.16324800595451716	0	0	0
-2.3520229487458906	-0.21597279950786952	0	0	0
-1.6670621066133222	3.002512049229847	0	0	0
5.538184818740682	0.23348991230319616	0	0	0
5.626353916641072	0.4596681113560068	0.72039864021081	0	0.3333333333333333
6.374041733260945	-0.016933951226962826	0	0	0
0.7424202532728471	-2.9928607229869497	0	0	0
-0.7217549114267073	-3.1129349951427114	2.125349463396031	0	0
-3.2728508143464765	-2.1281844858806265	0	0	0
-1.7838963298837385	1.9361407275516855	2.1715126608853224	1.4112573173691905e-6	0.014832179537156275
4.5649787754972735	2.5159168954212534	0.737714083166017	0	0
0.2775130839308061	-1.6258719448726309	0	0	0
-0.5522310762445174	-2.541987586466564	1.8325950104899709	4.953544671006749e-8	0.1469260210451081
0.0450466246565141	-1.1381325010936392	1.972480943532562	0	0
-1.2111295639316282	-0.7508028630893362	0	0	0
5.103130039687947	2.3065942044575083	0	0	0
4.005357918258504	3.111267160924183	0	0	0
3.9884306759794512	2.800231766255604	0	0	0
5.917112526412801	0.256530057938801	0	0	0
5.9978987545927325	0.4909876699764597	0	0	0
4.846947845931844	2.50170452550243	0	0	0
5.389537510391072	1.6087594743091929	0	0	0
6.308895763870076	0.009700644129918792	1.0259604790599344	0.17391304347826086	0.34782608695652173
6.243802723403768	0.12158566370795844	0.5333045326914735	1.170141035392282e-7	4.680564141569128e-7
5.771756824966268	0.821064126046406	0.5638064640762487	0	0
5.096513924117879	2.1641987080891	0	0	0
5.863933262344197	0.6921641941387522	0.8566652734261967	0.13888888888888884	0.12499999999999996
4.69765156220992	2.1694913621265757	0	0	0
6.169056591506795	0.24465714052508947	0	0	0
4.765606579299764	2.326492857487904	0	0	0
4.832521137710408	2.3549624200184214	0.41321481175864505	0.49999999999999994	0
3.6743542523344317	2.8408847565967905	0.9797505932695363	0	0
4.969034847732381	2.183471273930775	0	0	0
0.7778598637541093	-3.050516057459606	0	0	0
5.094687637801961	2.4223850484211313	0.8228647105970449	0	0
6.374661144729451	0.004613049628244617	0	0	0
0.25017839383681195	-3.0310897116344107	0	0	0
6.181427654739217	0.20571450546573278	1.1315732847044486	0.0026041666666666674	0.33072916666666674
-2.021236958984538	2.7092269177753794	0	0	0
5.1753608555753985	-0.06070765450407388	0	0	0
4.041187939163045	3.224970411809193	0	0	0
1.4088835091551104	-2.6758763079326284	1.412381019384616	0	0
-0.11982465076844317	2.799684834035145	0	0	0
3.810872253890828	3.1653214211780893	0	0	0
-2.996458592895671	-1.977959561793102	0.5191879718032554	0	1
-2.007191958908244	0.4980574066955912	0	0	0
-0.22692787933747394	-2.79777901217152	0	0	0
-1.3167012064496717	-2.1822127585094107	2.446559414828371	0.005946410928984456	0.22123916345686623
-2.3180237441102705	-2.680528092829479	1.657816871430383	0	0
-1.5428710608522138	2.1054042096454966	0	0	0
-1.5462052254716596	-1.5138371472041738	1.8202223955694277	0.5	0.5
0.4182301135023393	-2.190955567805065	1.9526796598522147	0	0
-1.5135096936265668	1.5046270604450571	1.5006282543712535	0.17391304347826086	0.34782608695652173
-2.573495569709941	-0.13969700380970362	0	0	0
-2.982243242744609	-1.8088275675456655	1.0023019774265205	0	0
-2.2577284007112226	-2.159670043436779	0.746554916306529	0.30434782608695654	0.30434782608695654
-2.000906172279521	-3.5024518255870474	1.1541902877162014	0	0
4.054624256606893	3.293811869176136	0	0	0
5.213804897781209	-0.05114388063360574	0	0	0
-1.011488433067008	-1.4582787041347158	0	0	0
6.016997036453084	0.4616099114734995	0	0	0
1.3712856144865313	-2.717090058771862	0	0	0
5.955319580550984	0.4663934822399485	0.6487764227191642	0.012096774193548395	0.018145161290322592
-0.684772345308467	-2.808514523951305	1.3950240736666772	0	0.20001439409207983
0.2139928908308305	-1.3401941542308462	2.9202461613572916	0	0.0011884432480373873
-1.2116271584073743	-0.8256064538638723	0	0	0
0.4065765709837236	-2.429401326624645	0	0	0
0.2299615712126054	2.6653714890797007	0	0	0
-0.19127553987900836	-1.968103456942333	0	0	0
-1.0324038742820463	3.5741847272236216	0	0	0
-2.6317178635637006	-2.2359775786082876	0.6407904724884447	0.21428571428571427	0.2857142857142857
-1.4459233908693037	3.2024622674305308	0	0	0
-1.5511947302858076	-3.1444293741862905	1.277322993714463	0	0
-3.129677596573039	-1.9988283400218618	1.3879437896813103	6.05323623501396e-8	0.3370561639861257
-1.890703442577525	0.45415816858600255	0.7437689782167581	0	0
-3.406373086456462	-1.8205534701030386	1.7638759657265721	1.5367832358732583e-9	4.610349707619774e-9
-1.87788212585847	-2.78345696970631	0	0	0
-1.7807959346811018	-0.8429140333812368	0.7031498825497213	0	0
-3.3944752841035566	-2.049807477442516	1.0933066734627614	0.1818181818181818	0.4545454545454546
-2.3931115298310957	-2.4620298628490103	2.1349317133985597	0	0
5.600014385696248	1.1781016106922495	1.1727676265281382	0	0
-2.6962543158570966	-3.269329715220226	1.8863126271936608	1.9053981641822345e-5	7.618352896714962e-5
0.29160386037428754	1.770411562474476	1.8110086980472133	0	0
5.445453819747762	0.159446414859997	0.6584793382230213	0	0
-2.1771097807923994	-1.8192776922862661	0	0	0
-0.05665582704941852	-2.8118671660106314	1.6538174992712198	0	0.002220507883741334
5.706386265273885	0.06910636305998442	0	0	0
3.9051176876982012	2.8992582078297007	0	0	0
4.5370036930998126	2.617743563206898	0.9392293008860413	0.011029411764705888	0.018382352941176478
5.925284561630086	0.11968236074041007	0	0	0
5.833211597915486	0.3581936176140177	0.17073709989696614	0	0
4.594494995590047	2.935739349873768	0	0	0
4.323722061630086	2.5191870446522104	0	0	0
5.035567936416463	2.289109062703358	0	0	0
4.172449764724568	3.269827198537098	0	0	0
5.485479530807332	0.22211008921455022	0	0	0
-0.35462796974579913	-3.126565623728527	0	0	0
4.227744755264119	3.249835800679432	0	0	0
3.4730674595793047	2.698622774632679	0	0	0
5.119486507888631	2.159139465840565	0	0	0
3.911072430129842	3.08822853520702	0	0	0
5.088923153396443	2.237503599675404	0	0	0
0.024133858199910097	2.34163052991222	1.4733845954267453	0	0
0.515297588821248	-2.544125724283947	1.3440714868052246	0	0
6.278098759170369	0.08287650749276755	0	0	0
-1.8614842920343122	3.151935648473011	0	0	0
-2.1575368075410566	-3.1555277590434683	0.7690404781901069	0	0.5
-0.30891990948121173	3.293179583104359	0	0	0
-1.6433692603151044	-2.916765141932262	0	0	0
-1.8338075904885969	0.5229961390812266	0	0	0
-1.528837981704875	3.443988155873524	2.0639512638898467	0.5	0
-1.0428203298489294	-2.8778940920512808	0	0	0
5.9200813145597735	0.4446971233208048	0	0	0
-1.7990709571878156	2.7554383988697397	1.8239375953323393	0	0
5.213515934463338	-0.010191511062873623	0.8277878783033945	0.3333333333333333	0
6.25566690873702	0.1201712976415026	0.534897441277541	0	0
5.606222328658895	0.2878293211777079	0	0	0
4.174523052688436	2.625075411351429	0	0	0
5.098888096328572	2.198000025304066	0	0	0
-2.4066210417787275	-2.780560422388805	0.703149882549721	0	0
-0.7449498205224715	-3.113250899760021	0	0	0
-3.448154750351115	-1.7041949515025747	1.280750079122254	0.016129032258064523	0.024193548387096784
6.3617884488066	-0.05348494991470697	0	0	0
-0.6494008927385054	-3.440967011896862	0	0	0
-1.33844542789857	3.0629163499195444	0	0	0
-0.6718921093980513	-2.7944258932750357	1.2705270419293344	0	0
-2.901087942604228	-1.3357828144710195	0	0	0
-3.006374660019084	-2.6608170752208364	0.942830747108055	0.0025803579416537534	0.003440477255538338
0.19671672296126264	3.1673763509113657	0	0	0
-1.7370948820153913	-3.421340394465221	0.9381096818438196	0	0
-0.3671054272691451	-2.7828945402782095	1.2773229937144632	0	1
-2.8738141684571943	-1.695304203478588	0.8290570298307854	0	0
-2.649847331527873	-2.392559218851818	2.2807428428525713	3.830085413883973e-7	0.0010705490493993293
0.34851234864790814	3.0064726586658823	0	0	0
5.606023964401082	0.3169258649666178	0.702161441158801	0	0
-0.6253863005677901	-1.788528490511669	0.8038671841544635	0	0
5.8980194897611895	0.621134173424946	1.2722188070307963	0	0.5
-0.80224134314458	-3.48257224604298	1.0206030445433842	0.28571428571428575	0.2571428571428572
4.213907894607381	3.3014863248188364	0	0	0
5.483049091811971	0.24316648796390172	0.5391926364392505	0	0
-2.0342022805253706	-3.019576240031017	0.8009495105295299	0	0
-3.049261632446452	-1.671666312662853	0.5508445275145134	0	0.6666666666666666
-3.376900973800822	-1.9966563467662466	1.707273844360213	0.21071428571428572	0.3821428571428572
4.62123030137618	2.5808697457630503	0	0	0
5.586048302169637	0.27613730386088964	0	0	0
3.7561623425443926	2.860130381139027	1.1938345933633554	0	1
0.8611811966856279	-2.8851398710887564	0.9540403237756004	0	0
0.04965966653426068	-1.4134719853084219	0	0	0
-3.259344640258952	-1.9853407625835073	1.0559352541064664	0	0
6.33617227983077	0.042806696446644046	1.5252271153368442	0.10714285714285715	0.25000000000000006
-2.6898639826814374	-3.371884751765026	2.242397572067228	0	0.25
-1.6275929837266645	-1.194543886629833	0	0	0
-3.4120903639833173	-1.6784555201213491	1.1425953632619823	0	0
-2.886800351623698	-1.6317871098201406	1.3527031064257204	8.858368035429149e-4	0.0020669525416001345
-0.7159576444665633	-3.448924947230114	0	0	0
6.3631426663358965	-0.015120017973674557	0	0	0
-0.8869260056654654	-1.6085958962123525	1.050813107345683	0	0
-0.1896766452829085	-1.1629591469447744	1.161476490228172	0	0
-1.6788693695108137	3.1823933835346567	0	0	0
-1.686681273464366	-0.6852785830180776	0	0	0
5.3990642399748126	-0.1426413093488348	0	0	0
4.280460056777791	3.3519902940113413	0	0	0
-2.529275837425395	0.2016982252914774	0	0	0
0.2804318041761674	1.676358770879017	1.5289930912993759	0	0
0.7109727234800615	-2.8270890001933706	0.9657671249401643	1	0
-0.18792420912186725	-1.6655202393214834	0	0	0
-1.941621127609416	-2.300081420389904	1.0701469313575382	0	0
0.14700013112624066	2.7524946446735727	0	0	0
-1.1317519574205122	-1.1438913826625479	1.394096150692125	7.751937027460886e-4	0.0019379842568652212
-1.1195882065931997	-3.088289428202404	0	0	0
-1.2766672401468	-0.9482426528613699	0	0	0
-2.7002221970597944	-3.1575116400401724	0.9797505932695376	0	0
-3.3494198946992597	-2.014176536051525	1.541053894956014	0	0.00390625
-2.7771479516069135	-2.3469912295024526	1.219189429541602	0	0.005103803124124575
0.032278952117756776	2.723020147832142	1.563825272391695	0.0022321428571428575	0.0020089285714285717
-1.0780463992397031	2.748159718068348	2.095403704894697	0	0.5
-3.348718705658122	-2.740903306452526	0.6715097920232689	0	0
-3.3992503314058027	-2.940553832499279	0.8620773883637998	0	0
-1.7114481954614362	3.168945621999012	1.1402385181658643	0	0
-2.066870275024577	-3.291682649103893	0	0	0
-1.8221344976464948	-3.5672990564983023	0.9448691560272972	0.18181818181818182	0.45454545454545464
-2.381936135772868	-0.8053138737361563	1.2894041174540374	0	0
-2.518114033226176	0.09957400366853354	1.84277393103541	0.08333333333333333	0.25
-3.4060295252839765	-2.695676732508434	1.4641583645309324	6.952145681193294e-7	0.007925728107768702
-1.7380511789361677	3.1520579572040903	0	0	0
-1.9549040226976118	-3.4309703592937124	1.2937780542417623	0	0
-1.3541028230230054	3.250375818761097	0	0	0
-2.020409765724345	-1.8806655888240469	2.6342032966666684	7.076948906373808e-4	0.3144210098745053
-1.0125128022174081	-2.6865362410228384	1.103243421005149	0	0
-0.5876992671529494	-3.4140099768321646	1.1821136336709819	0	0
0.22716980886061566	-2.9477342848460806	0	0	0
-1.8548989920655927	-3.3415302519481314	1.2412741315804252	0	0.49999999999999994
-1.910788002494975	1.7924957986194956	0	0	0
-2.294880691055461	-0.12731428786922816	3.1788843967870735	0	1.922372088091017e-4
-0.17027712154786212	-1.7075323347728384	1.2211273896603227	0	0.5
-0.8850238947908126	-2.8038439039867056	1.8811377561024267	5.331904629947822e-6	2.1327618519791287e-5
-2.657126966003581	-0.37043361708332423	0.7910638494486746	0	0
3.9583031506498614	3.1219487901050913	0.6790296065205056	0.0014938312994520102	0.00298766259890402
-2.5926700263063154	-1.8308893923442495	0.8822765561590347	0.1111111111111111	0.4444444444444444
4.627402004714803	2.2128163094837534	0	0	0
-1.3564470140973768	-0.9899701361339224	1.9851875891155715	7.756357028985194e-4	0.0031018493938015433
-0.15358627128998859	-1.1706666235606802	0	0	0
-1.5571720032731733	-3.2523204569499624	1.1770617263432108	0.007369654388604887	0.5873801309163655
-0.6328705875913344	-3.4121762995402944	0	0	0
4.584399876113729	2.620786022694813	0.8306201002334606	0.005208333333333335	0.015625000000000003
-0.5832480220834456	-3.224621224848522	1.1335606475951943	0	0
-2.076230946067973	-1.8608674292247427	2.0443916603400347	6.706775022293476e-6	0.4938220568732148
-0.2956652073899947	-2.330035615412487	1.5859824366928201	0.10714285714285715	0.25000000000000006
-1.1557946978847227	2.518086981328236	0	0	0
-1.1275405465404233	3.3846681828815806	1.2756167612129092	0	0
-2.608909192566081	-3.313066411463512	0	0	0
-1.523074927810832	2.7276368851978647	0	0	0
0.4895849795301713	1.6775252337772715	0	0	0
4.598260578628377	2.162461113484608	0	0	0
6.07429951142867	0.08971205011199591	0	0	0
-0.32600653458039386	2.6969803090412485	0	0	0
-1.1065034820477209	2.2904794926960337	1.8018995514089664	0	0
-0.4938932685891829	3.2970541234333384	0	0	0
-2.967730584625407	-0.11776653274704339	0	0	0
-1.745231750492259	3.200831484349476	0	0	0
0.32178812932570355	2.8871916051227915	1.675056248947653	0.125	0.25
-0.37764424372117145	2.6650288815815317	0	0	0
0.06852274846632855	-1.305601883379711	2.07890988307685	0	0
-2.047057214264079	-3.5380279307048452	0.9090990985715115	0.4999999999999999	0
0.7560867638548173	-2.970987248865856	0	0	0
1.482416090484456	-2.7052392248790396	1.276895980249137	0.5	0
-0.1909227995912276	2.9389281983692515	1.7048697142283729	0.005208333333333334	0.015625
-3.3917091517488203	-2.5114456896464956	0.6895647583109348	0	0
-2.629463735107585	-2.179439235178722	1.651328721009203	0.00645453004974603	0.00860604006632804
-0.3149176864663802	3.5494788403828013	0	0	0
3.9147412152250567	3.0307985062916147	0.8172712719341635	0	0
3.429742035384969	3.145993542226063	2.870430802639497	0.2522448268393806	0.005612067098451566
-0.4095313577691756	3.3567655797321665	0	0	0
-1.8079893021623334	2.2279082055408823	0	0	0
0.3230699868162431	-1.6069593910853994	2.315816691335805	0	0
-0.5275473623315535	-3.2645982985179556	0	0	0
-0.32082510281006915	2.714984964879261	1.7032711454318148	1	0
-3.3741169600526533	-2.4919616465251577	1.7960337465788214	6.415885815989399e-8	2.0298903079646053e-4
-2.2626220612565717	-2.676152635065807	0	0	0
-0.6743489532510482	-2.672950435129894	0	0	0
-1.6943370132486066	1.8624189610798227	1.2258052276584814	0	0.6000000000000001
3.247765717025594	3.1499684567768442	0	0	0
-2.4667940764466962	-0.8600095991771353	1.0341074437375672	0	0
0.2692074150999345	-2.4292313341777456	2.0954037048946983	0	0
-0.691839280609294	-3.3715647940318716	1.004874513504314	0	0
-0.8204528121988021	-3.1073812727611196	0	0	0
-1.687174323085948	-3.407836604563488	1.2773229937144663	0.2515017045247784	0.006005973990276211
3.6359655232389727	3.0333731885273325	0	0	0
-0.12808656979004962	-1.6342046742122305	0	0	0
0.2078710169752397	1.8289414162952768	0	0	0
-2.274213138107463	-2.025780606714977	0.6688171765914667	0	1
-2.718190494064494	-1.213036227671398	0.7841985679431407	0	0.5
0.00663262319167035	-1.5540341620128286	0	0	0
-2.4349116711656293	-0.4337157492320669	0	0	0
-0.03552055645386798	1.9023440594990122	1.7893186923898081	6.51376291260001e-4	0.002605505165040004
-2.606925073150798	-1.8713764433543814	0.9476012760225737	0.08333333333333333	0.25
6.093296226974324	0.03690120328407166	0	0	0
4.4324080319364825	2.821279120000111	0	0	0
-0.7577787964383803	-2.748866248575939	1.350774712461815	0	0
-0.36767828751008136	-1.2777522091548574	0	0	0
4.6173421711881915	2.171961378606068	0	0	0
-1.1782441167871198	-1.3104738478343618	0	0	0
-2.651808443550273	-1.3097098354976309	0.9158572277135715	0	0
5.607711491103963	0.3462281043846476	0	0	0
5.967667278762654	0.07634134993146537	0	0	0
5.55347317170699	0.4025625403244364	0.9797505932695363	0	0.6666666666666667
-1.4979686169664106	-0.7987533096950186	0.6309109367790763	0.1764705882352941	0.29411764705882354
0.7949889273603715	-3.0187014822642935	0	0	0
-2.5711514382402143	-0.09095430716682794	0	0	0
-0.9886295460874878	-2.8553783182780874	1.6140201152826295	0	0
-2.9168035416642866	-1.497630167452587	1.2336866086080631	0	0
0.5638490290602006	-2.798919845072521	1.725959820306337	0	0.49999999999999994
-0.9413013077120028	3.3874498124439585	0	0	0
-3.082631412033244	-3.0187463049571646	1.2141810742636387	0.001859557871802715	0.007437151516149365
6.027519402023152	-0.24989028617550257	0	0	0
0.8881631464918412	-2.2278286699931753	0	0	0
0.1489660115202226	1.411802958996998	0	0	0
-2.9705577521363935	-3.0271848921458853	0	0	0
-2.317565026764079	-3.3439738039653433	0	0	0
0.3725878567655839	2.1285579915363657	0	0	0
6.118987259383992	0.057218943091140964	0	0	0
-0.48693323421876056	2.8243602032978403	0	0	0
-2.832559528831645	-1.9544167999904287	1.359499243116622	0	0.5
-0.9265090926329337	3.5275936837513315	0	0	0
-3.4259007601777753	-2.107523131815685	1.6560645129983178	4.197813463105564e-8	7.767318117758678e-5
-1.4491202561895093	3.345214199574696	0	0	0
0.8495822520216264	-2.8913473372142446	1.592145593708895	0.9936755952380952	0.003720238095238095
-1.1081059305707655	-2.7915879969279898	2.196211696551866	0	0
-1.903158071521922	-1.8697610382716787	0.9517302817854645	0	0
-0.35833049106995685	-2.979177880732311	1.0313768448697178	0	0
-2.082439604286357	-1.036043811289562	0.9577606607528244	0	1
4.7061015934904376	2.172450375111805	0.9296899964987207	0.27777777777777785	0.25000000000000006
-1.663302126411601	-0.9040336494128836	1.6864249541437444	1.0160795480002532e-5	2.540198870000633e-5
-1.3641702263395032	-1.0611459498088491	0	0	0
-0.17622578430573566	-1.5158197168986929	2.006533433360756	0	0
-1.4212288885156354	-0.7071096186320913	0	0	0
-0.04175466585557086	-1.652372289149059	0	0	0
0.28944700669844525	-1.6069479469936025	1.3170428975283788	0	1
-2.8467749981919965	-1.3895260576884878	0	0	0
-2.4159663348237714	-0.697417843786968	0	0	0
0.7981426091154374	-1.9510522370021475	0	0	0
1.2193552823026934	-2.6809942011516226	1.4488697687939731	0.0018565921679764331	0.0033418659023575796
-3.1585994391481123	-1.7855219130199087	1.538710200392139	0	0
-0.97965937208037	-2.846492219416393	0.8898294164754644	0	0
-2.377370777610942	-2.7843686823527944	2.1083013399778756	0.041666666666666664	0.125
-3.418251338485881	-1.7204505686442984	0	0	0
-3.314395728592082	-2.6631805185954702	0	0	0
5.589150604720906	0.0986949096639025	0	0	0
0.37177735280592816	-2.8716751818339956	0.9997431008523366	0	0
5.670101341720418	0.1003704632837641	0	0	0
-3.083778682235881	-1.3176432137172354	0.9883942059142425	0.11805555555555557	0.4444444444444444
-2.4939807086030683	-1.1849258427302969	0	0	0
-3.252046409134074	-2.8818980936687124	0.8702331420549596	0	0.5
0.3334560961683549	-2.977016139475597	0	0	0
-3.0227223067323408	-1.8083795790355337	0	0	0
-1.60765290546815	-1.5078495030086172	0	0	0
-2.2419421105424604	-2.0208935026805532	0	0	0
-0.1764133601228438	-2.5594498400371206	0	0	0
-0.5596402912179671	-1.4913478378932608	0	0	0
-2.8027939229051313	-2.3045264963786734	1.619711724771973	0.08533625524294264	0.25602054762241383
-2.998379292968913	-1.660340834109081	1.015567162236913	0	0
-2.502059164528056	-0.36879872128178004	1.7075414363094465	6.890798695709099e-5	9.187731594278798e-5
-2.018376055244609	-2.3271373991649282	1.6371774825855017	1.8648134373721486e-4	0.7461392192989076
0.10241883706648724	-2.7129487280528677	1.3225392768668052	0	0
4.204364952560262	3.3348770852405893	0	0	0
5.377182182784871	1.550263595135914	0	0	0
0.3905838103254594	-1.6494721655528677	2.662245768498221	0	0
3.916676697250203	3.199512075932728	0	0	0
-0.5063739745656691	-1.1592119221370352	0	0	0
-1.3557848362962446	3.4644103761036265	0	0	0
-3.2330978541413984	-2.9122471098582876	1.8979481763059582	4.882812499999999e-4	9.765624999999998e-4
-0.7476691036264144	2.8282297368366587	0.7657858348354311	1	0
5.714524921890096	0.9256460781414377	0	0	0
-1.7247731118241987	-3.1756586317699087	0	0	0
1.2525741429289141	-2.6692849878947866	1.700879540550379	7.751937027460885e-4	0.001937984256865221
-1.818790259842082	-1.3894052986781729	1.3179555682262323	0	1
-1.2899722783605299	3.2063275094349253	0	0	0
6.323330578323201	-0.016055166421426556	1.351256258160392	0	0
-1.9487594990770063	2.7142110581714975	0	0	0
-2.5205938248674116	-1.7993286137263906	1.3823552144283244	0	0
-2.9076707987825117	-1.6663247828166616	1.7038036306515383	1.2139847891347858e-7	0.008047269992373578
0.1623733611067094	3.096491884740101	0	0	0
-1.8151160507241926	2.8000171895344126	0	0	0
-3.239268842224284	-2.280074525324596	1.1419209340006593	0	0
-2.311139050010844	-3.448207545725597	0.9188466727178248	0.07283986062200491	0.21821509936404102
-3.229627433303996	-2.740241218058361	1.6248481965465535	0.33753203142855265	1.1196905637494776e-8
