tool	ground_truth_percentile	TPR_annotated	TPR_unannotated	TPR_all	FDR_all	F1_all
FLAIR + StringTie2	21	0.4287330316742081	0.1926605504587156	0.4028197381671702	0.3220338983050847	0.505369551484523
FLAIR + StringTie2	24	0.45340909090909093	0.18421052631578946	0.4225352112676056	0.2459605026929982	0.5415860735009671
FLAIR + StringTie2	27	0.5778032036613272	0.16666666666666666	0.528169014084507	0.2324561403508772	0.6257449344457687
FLAIR + StringTie2	30	0.5661680092059839	0.27419354838709675	0.5297079556898288	0.17034700315457413	0.6465888137676705
FLAIR + StringTie2	33	0.6144994246260069	0.296	0.5744466800804829	0.23355704697986576	0.6566992524439333
FLAIR + StringTie2	36	0.6402714932126696	0.22018348623853212	0.594159113796576	0.2101740294511379	0.6781609195402298
FLAIR + StringTie2	39	0.6753393665158371	0.2818181818181818	0.6317907444668008	0.1979565772669221	0.706809229037704
FLAIR + StringTie2	42	0.6625421822272216	0.26666666666666666	0.6207243460764588	0.23067331670822944	0.6870824053452116
FLAIR + StringTie2	45	0.714614499424626	0.27419354838709675	0.6596173212487412	0.1504539559014267	0.7426303854875284
FLAIR + StringTie2	48	0.7275862068965517	0.2661290322580645	0.670020120724346	0.14395886889460155	0.7516930022573364
FLAIR + StringTie2	51	0.7687991021324355	0.2549019607843137	0.716012084592145	0.19204545454545455	0.7592098238120663
FLAIR + StringTie2	54	0.7347629796839729	0.2777777777777778	0.6851106639839034	0.1390644753476612	0.7630252100840336
FLAIR + StringTie2	57	0.8002232142857143	0.1836734693877551	0.7394366197183099	0.18151447661469933	0.7769556025369979
FLAIR + StringTie2	60	0.7901785714285714	0.24742268041237114	0.7371601208459214	0.14883720930232558	0.7900701565029682
FLAIR + StringTie2	63	0.8011049723756906	0.1348314606741573	0.7414486921529175	0.20065075921908893	0.7693110647181628
FLAIR + StringTie2	66	0.7906458797327395	0.22105263157894736	0.7361530715005036	0.16265750286368844	0.7834941050375134
FLAIR + StringTie2	69	0.8036876355748374	0.2638888888888889	0.7645875251509054	0.1810344827586207	0.7908428720083247
FLAIR + StringTie2	72	0.7926829268292683	0.1956521739130435	0.7374245472837022	0.18826135105204872	0.7727991565629942
FLAIR + StringTie2	75	0.806979280261723	0.14473684210526316	0.756294058408862	0.1756311745334797	0.7888655462184874
FLAIR + StringTie2	78	0.7785087719298246	0.14634146341463414	0.7263581488933601	0.21092896174863388	0.7564169722367732
FLAIR + StringTie2	81	0.7318918918918919	0.20588235294117646	0.6958710976837865	0.2165532879818594	0.7370666666666666
FLAIR + StringTie2	84	0.7281659388646288	0.1282051282051282	0.6810865191146881	0.25110619469026546	0.7133825079030558
FLAIR + StringTie2	87	0.661925601750547	0.1875	0.6237424547283702	0.3080357142857143	0.656084656084656
FLAIR + StringTie2	90	0.5878524945770065	0.11267605633802817	0.553877139979859	0.3325242718446602	0.6053935057787562
FLAIR + StringTie2	93	0.48004314994606256	0.13432835820895522	0.4567404426559356	0.43742255266418834	0.504164353137146
FLAIR + StringTie2	99	0.3920515574650913	0.047619047619047616	0.3702213279678068	0.518324607329843	0.41865756541524457
IsoQuant	0	0.49382716049382713	0.0	0.4426559356136821	0.0	0.6136680613668062
IsoQuant	3	0.5067720090293454	0.0	0.4517102615694165	0.0	0.6223146223146223
IsoQuant	6	0.48986486486486486	0.009523809523809525	0.4390735146022155	0.0	0.6102169349195241
IsoQuant	9	0.6031390134529148	0.0196078431372549	0.5432595573440644	0.0018484288354898336	0.7035830618892508
IsoQuant	12	0.6968325791855203	0.09090909090909091	0.6297786720321932	0.0	0.7728395061728395
IsoQuant	15	0.762945914844649	0.08064516129032258	0.6777442094662638	0.002962962962962963	0.8069544364508393
IsoQuant	18	0.7770193401592719	0.05217391304347826	0.693158953722334	0.002894356005788712	0.8178041543026706
IsoQuant	21	0.8438914027149321	0.08256880733944955	0.7603222557905337	0.00395778364116095	0.8623643632210166
IsoQuant	24	0.8454545454545455	0.15789473684210525	0.7665995975855131	0.002617801047120419	0.8668941979522184
IsoQuant	27	0.8775743707093822	0.2	0.795774647887324	0.0	0.8862745098039215
IsoQuant	30	0.9079401611047181	0.22580645161290322	0.8227593152064451	0.0012224938875305623	0.902263942573164
IsoQuant	33	0.9240506329113924	0.28	0.8430583501006036	0.0035671819262782403	0.9133514986376022
IsoQuant	36	0.9083710407239819	0.3577981651376147	0.8479355488418933	0.004728132387706856	0.9157150625339858
IsoQuant	39	0.9502262443438914	0.2818181818181818	0.8762575452716298	0.002290950744558992	0.9330476700589181
IsoQuant	42	0.9336332958380202	0.3238095238095238	0.869215291750503	0.008036739380022962	0.9265415549597855
IsoQuant	45	0.9643268124280783	0.41935483870967744	0.8962739174219537	0.006696428571428571	0.942297511911064
IsoQuant	48	0.9586206896551724	0.3951612903225806	0.8883299798792756	0.010089686098654708	0.936373276776246
IsoQuant	51	0.9618406285072951	0.4803921568627451	0.9123867069486404	0.005488474204171241	0.9516806722689075
