UMAP_1	UMAP_2	Progenitors	CR_cells	GABA	Mat_GABA	Glut	Mat_Glut	Rad_glia	Cyc_rad_glia
6.35044640016158	0.0382300115395653	0	0	0	0	0	0	3.1449466060589066	0
-2.5822234778444013	-1.7483375553767813	0	0	0	0	1.0169877564560599	0	0	0
4.972916302200154	0.05126647494922755	0	0	0	0	0.8035168264600094	0	2.2017936350945084	0.23522417841637322
3.3886081547697344	3.1665983910877573	0	0	0.7216089588979185	0.2740608446532272	0	0	0.5481216893064544	0
-3.4014688162843427	-1.747920203654064	0	0	0	0	0.9527453337071762	1.1090059132581216	0.3875473174385055	0
-1.026704984788104	3.3470872159321177	0	0	0.4990042351729775	0.4990042351729775	0	0	0	0
4.646249947067098	2.2041331048328745	0	0	0	0	0	0	1.7443317762830992	0
5.414673027511434	-0.1228992824237478	0	0	0	0	0	0	1.7405900819036055	0
5.805354294296102	0.7241769547779429	0.5572774410186676	0	0	0	0	0	3.462841695441005	0.6013915273317649
-2.8698173193971357	-1.749420094935192	0	0	0	0	1.3647480159965415	0	0.29768320918498437	0
-2.799764814857646	-0.026756766883624813	0	1.2057697877667781	0	0	0	0	0.5337138462774684	0
0.14142638158400433	2.4951859231312143	0	0	0.5640579636774757	0.5640579636774757	0	0	0	0
4.285848793502645	3.2769342179615366	0	0	0	0	0	0	0	0.5464989999322568
-1.7817727952043256	-2.1621548418681753	0	0	0	0	1.1696571543645997	0.24783051758929042	0	0
-2.664834919456645	-2.111400533167614	0	0	0	0	1.51550738375306	0	0	0
-3.429384055618449	-1.9793693308513296	0	0	0	0	1.049784023163153	0.21820191316751292	0	0
-2.0145857958833417	2.496003937276112	0	0	1.5068671314822124	0.5707016148351872	0	0	0	0
0.23642581414778607	2.2135225053150522	0	0	0.6762711563900466	0	0	0	0	0
-1.034479091946288	3.2440059895832407	0	0	0.4152374492253637	0.4152374492253637	0.6228561738380456	0	0	0
0.7639631600340165	-1.691023755518688	0	0	0	0	0	0	0	0
-1.5962638287584028	-0.8767388348262442	0	0	0	0	0.8736945778263292	0.7625556590808519	0	0
-2.6203057198564252	-1.2898226265590322	0	0	0	0	0.3828929174177167	0.3996344466495625	0	0
-1.8576654820481977	-0.808248150793804	0	0	0	0	1.5390956258530473	0.4874817081645633	0.24374085408228166	0
-0.4600945739785872	-1.3067654852550161	0	0	0	0	2.6655371027268133	0	0	0
0.6476795048673906	-1.4077365879695547	0	0	0	0	1.010269311485944	0	0.6735128743239627	0
5.538659748550252	1.272384595425831	0	0	0	0.18487958447945455	0	0	2.1636680546718936	1.2482712708433483
-1.9202573328057966	-3.361241269556774	0	0	0	0	1.0767925428917358	0	0	0
4.439891037460164	2.564532589467274	0	0	0	0	0	0	1.0356953226595644	0.4179562559945818
-1.5038314490358076	2.8283465619404184	0	0	0.5522716737042006	0	0	0	0	0
6.281775173660115	0.12769492373059865	0	0	0	0	0	0	4.100543833242992	0
-3.109735789779826	-2.95677034899403	0	0	0	0	0.29188613471065583	0.19459075647377055	0.3327380948724468	0
-1.1160111232439718	-2.6589974646251333	0	0	0	0	0	0	0	0
-1.5028615622560224	2.596740078480946	0	0	0	0	0	0	0	0
3.92486160707076	3.2156337018329966	0	0	0.600804254666212	0	0	0	0.48389161765433325	0
-1.4990945487062177	-0.9241383557002676	0	0	0	0.3146540236262982	0.9439620708788946	0.3652311769288588	0.1826155884644294	0
-0.43463915872971637	-3.3240584616344107	0	0	0	0	1.6961555548002853	0	0	0
4.2367884488066	3.3065918202717173	0	0	0	0	0	0	0	1.4562515144471886
-1.108715514723464	-3.2158710245769155	0	0	0	0	0.9444153879225061	0	0	0
-1.596049907688304	-2.097689080683483	0	0	0	0	1.6843451786006363	0.265804275206402	0	0
-0.13048333216111285	1.917616438420521	0	0	0.5075758972535802	0	0	0	0	0
-1.7515690951387128	2.437966656239735	0	0	0	0.5624889946837366	0	0	0	0
5.137300190444783	-0.16324800595451716	0	0	0	0	0	0	1.684395030635762	0
-2.3520229487458906	-0.21597279950786952	0	0	0	0	1.8772737933139418	0	0.6323437486025318	0
-1.6670621066133222	3.002512049229847	0	0	0.5640579636774757	0.5640579636774757	0	0	0	0
5.538184818740682	0.23348991230319616	0.7358085912654946	0	0	0.24526953042183153	0	0	2.671930048174577	0
5.626353916641072	0.4596681113560068	0.1409998796016063	0	0	0	0.1409998796016063	0	2.981955172619943	0.26659586183766565
6.374041733260945	-0.016933951226962826	0	0	0	0	0	0	4.374330324471419	0
0.7424202532728471	-2.9928607229869497	0	0	0	0	1.5645911004367192	0	0.3506489580953569	0
-0.7217549114267073	-3.1129349951427114	0	0	0	0	0.5423822493294337	0	0	0
-3.2728508143464765	-2.1281844858806265	0	0	0	0	0.4688313036949418	0.3125542024632945	0	0
-1.7838963298837385	1.9361407275516855	0	0.37219218411003036	0.37219218411003036	0.37219218411003036	0	0	0.37219218411003036	0
4.5649787754972735	2.5159168954212534	0	0	0	0	0	0	0.40782052416636194	0.245904694388673
0.2775130839308061	-1.6258719448726309	0	0	0	0	0.6580657881944215	0	0	0
-0.5522310762445174	-2.541987586466564	0.2003899723714494	0	0	0	1.0466056352344313	0	0.2671866298285992	0
0.0450466246565141	-1.1381325010936392	0	0	0	0	0.6499775017544279	0	0	0
-1.2111295639316282	-0.7508028630893362	0	0	0	0	0.6160508743289907	0	0	0
5.103130039687947	2.3065942044575083	0	0	0	0	0	0	0.7457670285003607	1.1012553045214688
4.005357918258504	3.111267160924183	0	0	0.9343313717584197	0	0	0	0.3072854530576111	0
3.9884306759794512	2.800231766255604	0	0	0	0.41809318940453766	0	0	1.137506535573449	0
5.917112526412801	0.256530057938801	0	0	0	0	0	0	3.4028280909907096	0
5.9978987545927325	0.4909876699764597	0	0	0	0	0	0	3.507752135350429	0
4.846947845931844	2.50170452550243	0.6342095269484075	0	0	0	0	0.2564459198581764	0.8561250616139525	0.6792522711571146
5.389537510391072	1.6087594743091929	0	0	0	0	0	0	1.8413396728065032	0
6.308895763870076	0.009700644129918792	0	0	0	0	0	0	3.004991465692862	0
6.243802723403768	0.12158566370795844	0.07645518775996013	0	0	0	0.07645518775996013	0	4.004320476612211	0.10194025034661351
5.771756824966268	0.821064126046406	0	0	0	0	0.2819032320381232	0	1.7558600803451576	0.6985871284131645
5.096513924117879	2.1641987080891	0	0	0.23529426255101415	0	0.35294139382652123	0	1.496403913251086	0
5.863933262344197	0.6921641941387522	0	0	0	0	0	0	3.6529780764194335	0.3273368828490432
4.69765156220992	2.1694913621265757	0	0	0	0	0	0	0	0
6.169056591506795	0.24465714052508947	0	0	0	0	0	0	3.5829233864678067	0
4.765606579299764	2.326492857487904	0.33541728559893574	0	0	0	0	0	1.7547234806280556	0
4.832521137710408	2.3549624200184214	0.3172829896788123	0	0	0.07378372253299186	0.6421841188299585	0	1.8179163622652956	0.2115219931192082
3.6743542523344317	2.8408847565967905	0	0	0.8458834097839457	0.3265835310898455	0	0	0.3265835310898455	0.5192998786941003
4.969034847732381	2.183471273930775	0	0	0	0	0.3546962637275774	0	1.0701556611901382	0.5129034001307134
0.7778598637541093	-3.050516057459606	0	0	0	0.3047193268449729	1.3917001683608232	0	0	0
5.094687637801961	2.4223850484211313	0	0	0.4478651370398643	0	0	0	0.7221533739055458	1.0230023946216047
6.374661144729451	0.004613049628244617	0	0	0	0	0	0	3.6402513584055427	0.3160194070425539
0.25017839383681195	-3.0310897116344107	0	0	0	0	0.9508095066817396	0	0.3169365022272465	0
6.181427654739217	0.20571450546573278	0	0	0	0.22466582855787323	0	0	3.166647683235185	0
-2.021236958984538	2.7092269177753794	0	0	0.5339460571546625	0.5339460571546625	0.8009190857319937	0	0	0
5.1753608555753985	-0.06070765450407388	1.4560568772662983	0	0	0	0	0	1.8580114062176183	0
4.041187939163045	3.224970411809193	0	0	1.3705322653576368	0	0	0	0	0
1.4088835091551104	-2.6758763079326284	0.4362688088886658	0	0	0	0.8725376177773316	0	0.9415873462564138	0
-0.11982465076844317	2.799684834035145	0	0	0	0	0	0	0	0
3.810872253890828	3.1653214211780893	0	0	0.2834694712412519	0	0	0	0.2834694712412519	0.2834694712412519
-2.996458592895671	-1.977959561793102	0	0	0	0	0.9001783860824863	0.30005946202749545	0.1730626572677512	0
-2.007191958908244	0.4980574066955912	0	1.0290595811124759	0	0	0	0	0.6213367258141533	0
-0.22692787933747394	-2.79777901217152	0	0	0	0	1.5050472020246581	0	0	0
-1.3167012064496717	-2.1822127585094107	0	0	0	0	1.3944157710804914	0	0	0
-2.3180237441102705	-2.680528092829479	0	0	0	0	1.0996102283445242	0.2603727254593503	0.2603727254593503	0
-1.5428710608522138	2.1054042096454966	0	0	0	0	0	0	0	0
-1.5462052254716596	-1.5138371472041738	0	0	0	0	0	0	0	0
0.4182301135023393	-2.190955567805065	0	0	0	0	0.6420984030700773	0	0	0
-1.5135096936265668	1.5046270604450571	0	0	1.2402490373269486	0	0	0	0	0
-2.573495569709941	-0.13969700380970362	0	0	0	0	0	0.3673303285401099	0	0
-2.982243242744609	-1.8088275675456655	0	0	0	0	0	0	0.3341006591421736	0
-2.2577284007112226	-2.159670043436779	0	0	0	0	0.6180360105778089	0	0	0
-2.000906172279521	-3.5024518255870474	0	0	0	0.22985491943697897	0.9218775230135712	0.22985491943697897	0	0
4.054624256606893	3.293811869176136	0	0	0.9640509300074401	0	0	0	0.29903629023911077	1.0800980454819415
5.213804897781209	-0.05114388063360574	1.4769852140012905	0	0	0	0	0	1.4437462267522125	0
-1.011488433067008	-1.4582787041347158	0	0	0	0	0.9429052084500191	0	0	0
6.016997036453084	0.4616099114734995	0	0	0	0	0	0	4.667016743016291	0.8996299129437079
1.3712856144865313	-2.717090058771862	1.6471942339031493	0	0	0	1.1191546390910214	0	0.5805814723144634	0
5.955319580550984	0.4663934822399485	0	0	0	0	0	0	3.7581658562265425	0.7127811778864338
-0.684772345308467	-2.808514523951305	0	0	0	0.1356884712455327	1.3500696913172736	0	0.24139634203522867	0
0.2139928908308305	-1.3401941542308462	0	0	0	0	1.0496267830065567	0	0	0
-1.2116271584073743	-0.8256064538638723	0	0	0	0	0	0	0	0
0.4065765709837236	-2.429401326624645	0	0	0	0	0.6399457366609774	0	0.6490866711125759	0
0.2299615712126054	2.6653714890797007	0	0	0	0	0	0	0	0
-0.19127553987900836	-1.968103456942333	0	0	0	0	0.39521732310804264	0	0	0
-1.0324038742820463	3.5741847272236216	0	0	0.9422943398227086	0	0	0	0	0
-2.6317178635637006	-2.2359775786082876	0	0	0	0	0.8472691570389537	0	0.21359682416281525	0
-1.4459233908693037	3.2024622674305308	0	0	0.49074147349985603	0.9814829469997121	0	0	0	0
-1.5511947302858076	-3.1444293741862905	0	0	0	0	0.6386614968572311	0	0	0
-3.129677596573039	-1.9988283400218618	0	0	0	0	0.5729334767365623	0.16327123914854472	0.16327123914854472	0
-1.890703442577525	0.45415816858600255	0.3718844891083806	0.7785009768269479	0	0	0	0	1.039638963599815	0
-3.406373086456462	-1.8205534701030386	0	0	0	0	1.5672296942210084	0.6660791607401556	0.4514606102519174	0
-1.87788212585847	-2.78345696970631	0	0	0	0	0	0	0	0
-1.7807959346811018	-0.8429140333812368	0	0	0	0	1.115652168270669	1.0169419949145733	0.2343832941832407	0
-3.3944752841035566	-2.049807477442516	0	0	0	0	1.9508231256710094	0	0.21594418995224263	0
-2.3931115298310957	-2.4620298628490103	0	0	0	0	0.7471146660426582	0	0	0
5.600014385696248	1.1781016106922495	0	0	0	0	0	0	2.447668768438323	0.3909225421760461
-2.6962543158570966	-3.269329715220226	0	0	0	0	0.9875988803260554	0.24783051758929042	0.24783051758929042	0
0.29160386037428754	1.770411562474476	0	0	1.2073391320314761	0.8630747802449036	0	0	0	0
5.445453819747762	0.159446414859997	0	0	0	0	0	0	1.2159343331849435	0
-2.1771097807923994	-1.8192776922862661	0	0	0	0	0.5380316208435197	0	0	0
-0.05665582704941852	-2.8118671660106314	0	0	0	0	0.5259734371430353	0	0	0
5.706386265273885	0.06910636305998442	0	0	0	0	0	0	2.760553802110257	0.17472780739799176
3.9051176876982012	2.8992582078297007	0	0	0	0	0	0	0.6975356204671006	0
4.5370036930998126	2.617743563206898	0.9539281231924737	0	0	0	0.7419818732948198	0.18157814856786705	0.626152867257359	0.5447344457036012
5.925284561630086	0.11968236074041007	0	0	0	0	0	0	2.5499076553220235	0.6934454357669823
5.833211597915486	0.3581936176140177	0.23071206788316018	0	0	0.10779651437675623	0	0	3.94575377276546	0.3694010740089526
4.594494995590047	2.935739349873768	0	0	0	0	0	0	0.9130290477180384	0.8309058884992849
4.323722061630086	2.5191870446522104	0	0	0.32351400084326504	0	0	0	1.1670447669279989	0
5.035567936416463	2.289109062703358	0	0	0	0	0	0	1.158540514506741	1.2740815059791473
4.172449764724568	3.269827198537098	0	0	0	0	0	0	0.33358833985671216	1.8627590637532947
5.485479530807332	0.22211008921455022	0	0	0	0	0	0	2.4471657942324527	0
-0.35462796974579913	-3.126565623728527	0	0	0	0	2.035964255166819	0	0.3957371749864609	0
4.227744755264119	3.249835800679432	0	0	0	0.35293449655534853	0	0	0	0.9072166059373933
3.4730674595793047	2.698622774632679	0	0	0.6954948588840072	0	0	0	0	0
5.119486507888631	2.159139465840565	0	0	0	0	0	0	1.914869919606101	0.21043604036609873
3.911072430129842	3.08822853520702	0	0	0	0.5022322057437664	0	0	0.5022322057437664	0.8161329481837752
5.088923153396443	2.237503599675404	0	0	0.35505709051195117	0	0	0	0.756689860520373	0.5646355792143539
0.024133858199910097	2.34163052991222	0	0	0	0	0	0	0	0
0.515297588821248	-2.544125724283947	0	0	0	0	0	0	0	0
6.278098759170369	0.08287650749276755	0	0	0	0	0	0	3.8859213909499566	0
-1.8614842920343122	3.151935648473011	0	0.3694277180825942	0.7388554361651885	0.9452964841006066	0.5541415771238913	0	0	0
-2.1575368075410566	-3.1555277590434683	0	0	0	0	1.6001325885898106	0.2563468260633694	0	0
-0.30891990948121173	3.293179583104359	0	0	0.5664297620810091	0	0	0	0	0
-1.6433692603151044	-2.916765141932262	0	0	0	0	1.725419202763815	0	0.39452181768408745	0
-1.8338075904885969	0.5229961390812266	0	0	0	0	0	0	0	0
-1.528837981704875	3.443988155873524	0	0	0.6879837546299479	0.4577712939260297	0	0	0	0
-1.0428203298489294	-2.8778940920512808	0	0	0	0	0.9288391151005215	0	0	0
5.9200813145597735	0.4446971233208048	0	0	0	0	0	0	3.368070859349048	0
-1.7990709571878156	2.7554383988697397	0	0	0	0	0	0	0	0
5.213515934463338	-0.010191511062873623	0.4138939391516955	0	0	0.11049983294825266	0.827787878303391	0	2.5086934621678156	0
6.25566690873702	0.1201712976415026	0	0	0	0	0	0	3.4706061435091655	0
5.606222328658895	0.2878293211777079	0	0	0.24144015183019593	0	0	0	2.8082955512040138	0
4.174523052688436	2.625075411351429	0	0	0	0	0	0	0.6538203219515987	0
5.098888096328572	2.198000025304066	0	0	0	0	0	0	0.987260252633856	0
-2.4066210417787275	-2.780560422388805	0	0	0	0	0.35157494127486105	0.2343832941832407	0	0
-0.7449498205224715	-3.113250899760021	0	0	0	0.27554585434349854	0	0	0	0
-3.448154750351115	-1.7041949515025747	0	0	0	0	1.0506834110699774	0.18741035840716372	0.18741035840716372	0
6.3617884488066	-0.05348494991470697	0	0	0	0	0	0	4.929124873246056	0
-0.6494008927385054	-3.440967011896862	0	0	0	0	1.1003762327554487	0.3789630915177607	0.3789630915177607	0
-1.33844542789857	3.0629163499195444	0	0	0.6715585686019349	1.1161187613481562	0	0	0	0
-0.6718921093980513	-2.7944258932750357	0	0	0	0	0.9677286752517311	0.25694256749673283	0	0
-2.901087942604228	-1.3357828144710195	0	0	0	0	0.6228561738380456	0.4152374492253637	0	0
-3.006374660019084	-2.6608170752208364	0	0	0	0	0.7449666120449153	0	0.18236749232725954	0
0.19671672296126264	3.1673763509113657	0	0	0	0	0	0	0	0
-1.7370948820153913	-3.421340394465221	0	0	0	0	0.4690548409219105	0	0	0
-0.3671054272691451	-2.7828945402782095	0	0	0	0	0.9720123792511893	0	0	0
-2.8738141684571943	-1.695304203478588	0	0	0	0	0.4145285149153941	0.2763523432769294	0.45074015156417196	0
-2.649847331527873	-2.392559218851818	0	0	0	0.27508717066172667	1.0860985307021322	0	0.27508717066172667	0
0.34851234864790814	3.0064726586658823	0	0	0.5736804458505028	0	0	0	0	0
5.606023964401082	0.3169258649666178	0.7021614411588021	0	0	0	0	0	2.388963657210822	0
-0.6253863005677901	-1.788528490511669	0	0	0	0	1.3988790491875347	0	0.26795572805148826	0
5.8980194897611895	0.621134173424946	0	0	0	0	0	0	3.4519955169385708	0
-0.80224134314458	-3.48257224604298	0	0	0	0	1.6876781214504561	0	0	0
4.213907894607381	3.3014863248188364	0	0	0.31195957026736676	0.31195957026736676	0.46793935540105014	0	0.31195957026736676	0.49960603561938455
5.483049091811971	0.24316648796390172	0.2695963182196234	0	0	0	0	0	2.255484972285675	0
-2.0342022805253706	-3.019576240031017	0	0	0	0	0	0	0	0
-3.049261632446452	-1.671666312662853	0	0	0	0	1.1420375973537813	0.18361484250483764	0	0
-3.376900973800822	-1.9966563467662466	0	0	0	0	1.614793988326807	0	0	0
4.62123030137618	2.5808697457630503	0	0	0	0	0	0	0.6504792773291757	1.1115953647850947
5.586048302169637	0.27613730386088964	0	0	0	0	0	0	3.2518343677244217	0
3.7561623425443926	2.860130381139027	0	0	0	0	0	0	0	0.3979448644544514
0.8611811966856279	-2.8851398710887564	0	0	0	0	0	0	0	0
0.04965966653426068	-1.4134719853084219	0	0	0	0	0	0	0.5126199594867304	0
-3.259344640258952	-1.9853407625835073	0	0	0	0	1.471274676845312	0	0	0
6.33617227983077	0.042806696446644046	0	0	0	0.3184773117005638	0	0	4.015166738625358	0
-2.6898639826814374	-3.371884751765026	0	0	0	0	1.7264153220720346	0	0.5063317558383015	0
-1.6275929837266645	-1.194543886629833	0	0	0	0	0	0.4232276509815516	0	0
-3.4120903639833173	-1.6784555201213491	0	0	0	0	0.9120849188385511	0.22719149147170617	0.3808651210873279	0
-2.886800351623698	-1.6317871098201406	0	0	0	0	1.2826477364363709	0.276467952091473	0.276467952091473	0
-0.7159576444665633	-3.448924947230114	0	0	0	0	1.8607870733441474	0	0	0
6.3631426663358965	-0.015120017973674557	0	0	0	0	0	0	4.824383592070766	0
-0.8869260056654654	-1.6085958962123525	0	0	0	0	0.826161618338353	0	0.5507744122255687	0
-0.1896766452829085	-1.1629591469447744	0	0	0.38715883007605684	0	0	0	0.38715883007605684	0
-1.6788693695108137	3.1823933835346567	0	0	0.8935813664817086	1.2305252726749751	0	0	0	0
-1.686681273464366	-0.6852785830180776	0	0	0	0	0.6706102205410628	0.2737204813429082	0.5742257840780861	0
5.3990642399748126	-0.1426413093488348	0	0	0	0	0	0	2.229561017167155	0.17992353576228604
4.280460056777791	3.3519902940113413	0	0	0	0.464870499769164	0	0	0.6967653902540105	0.464870499769164
-2.529275837425395	0.2016982252914774	0	0	0	0	0.8314231640730673	0	0	0
0.2804318041761674	1.676358770879017	0	0	0.7514998149732035	0	0.7644965456496877	0	0.5096643637664585	0
0.7109727234800615	-2.8270890001933706	0	0	0	0	0.965767124940163	0	0.3219223749800543	0
-0.18792420912186725	-1.6655202393214834	0.5402727902452803	0	0	0	0	0	0	0
-1.941621127609416	-2.300081420389904	0	0	0	0.21070133861528584	2.0551680398551335	0	0	0
0.14700013112624066	2.7524946446735727	0	0	0	0	0	0	0	0
-1.1317519574205122	-1.1438913826625479	0	0	0	0	0.6970480753460627	0.2864230861601566	0	0
-1.1195882065931997	-3.088289428202404	0	0	0	0	0.6244806806203076	0	0.4163204537468717	0
-1.2766672401468	-0.9482426528613699	0	0	0	0	1.6117642247760824	0.2916182345746592	0	0
-2.7002221970597944	-3.1575116400401724	0	0	0	0	0.9345445004882518	0	0	0
-3.3494198946992597	-2.014176536051525	0	0	0	0	1.9505076503257506	0	0.32239815468603933	0
-2.7771479516069135	-2.3469912295024526	0	0	0	0	1.3025577970647428	0.24490808226560923	0	0
0.032278952117756776	2.723020147832142	0	0	0	0	0	0	0.32805872754739007	0
-1.0780463992397031	2.748159718068348	0	0	0	0	0	0	0	0
-3.348718705658122	-2.740903306452526	0	0	0	0	1.0939524994058407	0	0.22383659734108952	0
-3.3992503314058027	-2.940553832499279	0	0	0	0	0.24724716320172105	0.1648314421344807	0.714584564236583	0
-1.7114481954614362	3.168945621999012	0	0.3800795060552879	0	0.7601590121105758	0	0	0	0
-2.066870275024577	-3.291682649103893	0	0	0	0	1.1865246174401323	0	0	0
-1.8221344976464948	-3.5672990564983023	0	0	0	0	1.510976387450141	0	0	0
-2.381936135772868	-0.8053138737361563	0	0	0	0	0.6447020587270167	0	0	0
-2.518114033226176	0.09957400366853354	0	0	0	0	0.9213869655177052	0	0	0
-3.4060295252839765	-2.695676732508434	0	0	0	0	1.4207017362827026	0	0	0
-1.7380511789361677	3.1520579572040903	0	0	0.47044074800296803	0.7036344117102916	0	0	0	0
-1.9549040226976118	-3.4309703592937124	0.3936519768240263	0	0	0	1.0405410039449086	0	0	0
-1.3541028230230054	3.250375818761097	0	0	0.46112257210218194	0.46112257210218194	0	0	0	0
-2.020409765724345	-1.8806655888240469	0	0	0	0	1.83444016603472	0	0	0
-1.0125128022174081	-2.6865362410228384	0	0	0	0	0.5516217105025746	0	0	0
-0.5876992671529494	-3.4140099768321646	0	0	0	0	1.7236655934094567	0	0.3940378778903271	0
0.22716980886061566	-2.9477342848460806	0	0	0	0	1.4086684269880263	0	0	0
-1.8548989920655927	-3.3415302519481314	0	0	0	0	0.37510434678749016	0	0.25006956452499346	0
-1.910788002494975	1.7924957986194956	0	0	0	0	0	0	0	0
-2.294880691055461	-0.12731428786922816	0	0	0	0	0.940901832655363	0	0	0
-0.17027712154786212	-1.7075323347728384	0	0	0	0	0	0	0	0
-0.8850238947908126	-2.8038439039867056	0	0	0	0	0.4609281795864167	0	0.3072854530576111	0
-2.657126966003581	-0.37043361708332423	0	0	0	0	0.791063849448679	0.5273758996324527	0.26368794981622634	0
3.9583031506498614	3.1219487901050913	0	0	0.1263670177329976	0.1263670177329976	0.5290653298597485	0	0.45268640434700286	0.22634320217350143
-2.5926700263063154	-1.8308893923442495	0	0	0	0	0.7128809340828016	0	0	0
